Gene Symbol,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9
1700021K19Rik;mKIAA0226,0.000005768,1.27488E-05,1.36874E-05,1.33659E-05,1.35782E-05,1.20919E-05,9.58265E-06,7.78313E-06,7.84312E-06
1700022A21Rik,0,0,0,0,0,0,0,0,0
1700022I11Rik,0,0,0,0,0,0,0,0,0
1700022P22Rik,0,0,0,0,0,0,0,0,0
1700023A16Rik,0,0,0,0,0,0,0,0,0
1700023D19Rik;Izumo2,0,0,0,0,0,0,0,0,0
1700023E05Rik,0,0,0,0,0,0,0,0,0
1700023F06Rik,0,0,0,0,0,0,0,0,0
1700023I07Rik,0,0,0,0,0,0,0,0,0
1700024G13Rik,0,0,0,0,0,0,0,0,0
1700024P04Rik,0,0,0,0,0,0,0,0,0
1700024P16Rik,1.3063E-06,2.33324E-06,3.20412E-06,4.59168E-06,5.6232E-06,6.39228E-06,7.42303E-06,4.96449E-06,4.72012E-06
1700025C18Rik,0,0,0,0,0,0,0,0,0
1700025E21Rik,0,4.02672E-07,1.31933E-07,2.19296E-08,2.19494E-09,1.64978E-10,3.43819E-26,0,0
1700025F22Rik,0,0,0,0,0,0,0,0,0
1700025K23Rik,3.57937E-09,1.13449E-07,2.96887E-07,1.26782E-07,9.6892E-08,1.51705E-07,1.26485E-07,1.65928E-07,1.55247E-07
1700026D08Rik,0,0,0,0,0,0,0,0,0
1700026D11Rik;AK076752;AK161431,0,0,0,0,0,0,0,0,0
1700026J04Rik,0,0,0,0,0,0,0,0,0
1700026L06Rik,0,4.67192E-11,1.66245E-09,8.94766E-08,1.48805E-07,1.06048E-08,1.3171E-20,3.52601E-21,6.42273E-21
1700027A23Rik,0,0,0,0,0,0,0,0,0
1700027D21Rik,0,0,0,0,0,0,0,0,0
1700028B04Rik,0,0,0,0,0,0,0,0,0
1700028J19Rik,1.13811E-07,3.49116E-07,8.21505E-08,1.54206E-07,2.94757E-07,7.74575E-07,9.39953E-07,4.20911E-07,4.40773E-07
1700028K03Rik;A830010M20Rik,2.22017E-13,3.31685E-10,1.78012E-08,3.46974E-07,7.44852E-07,1.09035E-06,1.04292E-06,5.9713E-07,3.71012E-07
1700028M03Rik,0,0,0,0,0,0,0,0,0
1700028P14Rik,0,0,0,0,0,0,0,0,0
1700029F09Rik,2.17061E-06,3.3508E-06,2.2758E-06,2.36513E-06,2.26361E-06,2.13716E-06,2.19751E-06,1.0834E-06,1.25507E-06
1700029F12Rik,0,0,0,0,0,0,0,0,0
1700029G01Rik,4.8205E-06,1.05495E-06,1.34932E-06,1.77754E-06,1.81748E-06,1.04008E-06,4.94198E-07,2.79061E-07,2.3537E-07
1700029H14Rik,0,0,0,0,0,0,0,0,0
1700029I01Rik;Gm13139;Gm13152,4.93624E-06,6.92074E-07,6.5231E-07,9.8097E-07,6.1919E-07,6.63505E-08,1.87483E-07,9.48989E-07,1.13438E-06
1700029I15Rik,5.65358E-07,1.52625E-06,1.34379E-06,2.32769E-06,7.15994E-07,3.21782E-07,5.34122E-07,2.32514E-06,1.44551E-06
1700029J07Rik,4.5724E-09,2.55941E-07,3.72405E-07,3.63093E-07,2.65809E-07,3.02174E-07,1.5782E-07,4.02695E-08,1.45293E-10
1700029J11Rik,1.84622E-07,1.85635E-07,1.61574E-07,3.92132E-07,4.79371E-07,1.25641E-06,1.08823E-06,4.95568E-07,7.06112E-07
1700029M20Rik,0,0,0,0,0,0,0,0,0
1700029P11Rik,0,0,0,0,0,0,0,0,0
1700030C10Rik,4.31372E-08,1.78717E-07,1.23638E-07,2.15023E-07,3.56586E-07,1.61046E-07,6.47776E-07,1.03993E-06,9.01774E-07
1700030F18Rik,0,0,0,0,0,0,0,0,0
1700030J22Rik,1.54183E-06,1.64748E-06,2.26486E-06,2.20311E-06,1.5349E-06,2.31089E-06,9.35276E-07,5.2478E-07,4.43931E-07
1700030K09Rik,1.33815E-12,1.90873E-09,2.57767E-08,1.02024E-07,1.23279E-07,2.15504E-07,3.59996E-07,3.56215E-07,4.57818E-07
1700031F05Rik,0,0,0,0,0,0,0,0,0
1700031F10Rik,0,0,0,0,0,0,0,0,0
1700031M16Rik,0,0,0,0,0,0,0,0,0
1700034E13Rik,0,0,0,0,0,0,0,0,0
1700034F02Rik,0,0,0,0,0,0,0,0,0
1700034H14Rik,1.6437E-05,1.65539E-05,1.49392E-05,1.57047E-05,1.62651E-05,1.34098E-05,1.37848E-05,1.23343E-05,1.18769E-05
1700034H15Rik;AK076925,1.08159E-08,3.2824E-07,2.89148E-07,6.56362E-08,1.21853E-08,5.9194E-08,1.16279E-07,1.24361E-07,1.81412E-07
1700034I23Rik,0,0,0,0,0,0,0,0,0
1700034J05Rik,0,0,0,0,0,0,0,0,0
1700034O15Rik,0,0,0,0,0,0,0,0,0
1700037C18Rik,0,6.75846E-11,4.18669E-09,4.96077E-08,1.01145E-07,1.99147E-09,5.29654E-22,7.30782E-22,4.16123E-23
1700037H04Rik,4.68547E-06,2.0659E-06,2.24252E-06,2.46013E-06,2.28356E-06,2.07375E-06,2.30918E-06,1.77941E-06,1.90476E-06
1700039E15Rik,2.60309E-07,5.3337E-07,2.46375E-07,1.62957E-07,2.67481E-07,3.08779E-07,1.08163E-07,1.30047E-08,3.25955E-09
1700040I03Rik,8.46861E-06,9.54773E-06,1.01251E-05,1.05403E-05,1.12726E-05,1.47849E-05,1.18448E-05,1.04794E-05,1.41429E-05
1700040L02Rik,2.34814E-06,3.27579E-06,1.34935E-06,4.48537E-07,2.06583E-07,2.18946E-07,3.22172E-07,5.84447E-07,7.61777E-07
1700041B01Rik,0,0,0,0,0,0,0,0,0
1700041C23Rik,0,0,0,0,0,0,0,0,0
1700042B14Rik,0,0,0,0,0,0,0,0,0
1700042G07Rik,0,0,0,0,0,0,0,0,0
1700044K03Rik,0,0,0,0,0,0,0,0,0
1700045I19Rik,0,0,0,0,0,0,0,0,0
1700048O20Rik,3.50218E-06,9.40804E-07,1.05404E-06,1.11681E-06,9.43092E-07,4.39776E-07,5.76161E-07,6.4043E-07,6.75797E-07
1700049E15Rik,0,0,0,0,0,0,0,0,0
1700049E17Rik1,0,0,0,0,0,0,0,0,0
1700049G17Rik,1.8355E-06,2.09714E-07,4.70639E-07,6.63115E-07,1.17861E-06,2.49581E-06,1.9107E-06,1.91949E-06,7.62402E-07
1700049L16Rik,0,0,0,0,0,0,0,0,0
1700052I22Rik,0,0,0,0,0,0,0,0,0
1700052K11Rik,6.97014E-06,5.3607E-06,3.95917E-06,3.05988E-06,3.49422E-06,3.90889E-06,3.24815E-06,2.48484E-06,2.60905E-06
1700052N19Rik,1.12137E-05,1.44429E-05,7.92135E-06,1.10123E-05,8.67941E-06,5.9795E-06,7.26165E-06,7.93027E-06,7.07739E-06
1700054K19Rik,0,0,0,0,0,0,0,0,0
1700054N08Rik,2.64744E-09,1.9126E-07,1.79944E-07,6.63871E-08,1.21526E-08,2.09626E-10,2.4672E-13,0,0
1700054O13Rik,0,0,0,0,0,0,0,0,0
1700056E22Rik,4.83797E-06,1.31736E-06,1.50269E-06,1.62947E-06,1.78758E-06,5.62259E-06,1.49361E-06,1.07179E-06,1.39343E-06
1700057G04Rik,0,0,0,0,0,0,0,0,0
1700057K13Rik,0,0,0,0,0,0,0,0,0
1700058C13Rik,0,0,0,0,0,0,0,0,0
1700058G18Rik,0,0,0,0,0,0,0,0,0
1700060C20Rik,0,0,0,0,0,0,0,0,0
1700061G19Rik,0,0,0,0,0,0,0,0,0
1700061J05Rik,0,0,0,0,0,0,0,0,0
1700065D16Rik,0,0,0,0,0,0,0,0,0
1700065I17Rik,0,0,0,0,0,0,0,0,0
1700066B19Rik,0,0,0,0,0,0,0,0,0
1700066M21Rik,2.66153E-07,1.24688E-06,1.5714E-06,1.54478E-06,2.11217E-06,2.36056E-06,2.03606E-06,2.54581E-06,1.83435E-06
1700067K01Rik,1.58876E-07,8.69934E-07,3.39024E-07,2.21623E-07,5.22386E-07,1.68605E-07,4.02628E-07,1.21553E-06,1.06018E-06
1700067P10Rik,0,0,0,0,0,0,0,0,0
1700069L16Rik,0,0,0,0,0,0,0,0,0
1700071K01Rik,0,0,0,0,0,0,0,0,0
1700072E05Rik,0,0,0,0,0,0,0,0,0
1700073E17Rik;AK006943;BC049631,0,0,0,0,0,0,0,0,0
1700074P13Rik,0,0,0,0,0,0,0,0,0
1700080E11Rik,0,0,0,0,0,0,0,0,0
1700080O16Rik,0,0,0,0,0,0,0,0,0
1700084C01Rik,0,0,0,0,0,0,0,0,0
1700084E18Rik,9.76686E-07,7.31739E-07,2.67575E-06,5.09272E-06,5.60054E-06,6.10287E-06,1.92346E-06,1.3563E-06,1.25447E-06
1700084J12Rik,6.55673E-07,5.95145E-07,9.31409E-08,3.45905E-09,1.36209E-10,3.97554E-25,2.24259E-28,0,0
1700086L19Rik,0,0,0,0,0,0,0,0,0
1700086O06Rik,3.85495E-07,1.0214E-06,1.05617E-06,1.28716E-06,1.47649E-06,9.44386E-07,1.08572E-06,2.35051E-06,1.59737E-06
1700088E04Rik,1.86836E-10,5.13525E-08,2.14903E-07,1.20388E-07,3.9653E-08,1.65982E-09,2.20683E-12,0,0
1700090G07Rik,0,0,0,0,0,0,0,0,0
1700092M07Rik,9.51406E-14,1.82341E-11,9.48556E-10,7.5897E-08,1.17071E-07,1.14407E-07,3.6647E-07,2.15385E-07,1.36357E-07
1700093K21Rik,0,0,0,0,0,0,0,0,0
1700094C09Rik,0,0,0,0,0,0,0,0,0
1700094D03Rik,1.02164E-06,1.38763E-06,1.78485E-06,1.43129E-06,1.39547E-06,1.94554E-06,2.98594E-06,3.10424E-06,3.89518E-06
1700096J18Rik,0,0,0,0,0,0,0,0,0
1700096K18Rik,2.13427E-06,3.64557E-06,4.41542E-06,4.29586E-06,4.90299E-06,4.7069E-06,5.28121E-06,3.26888E-06,3.19939E-06
1700101E01Rik,0,0,0,0,0,0,0,0,0
1700102P08Rik,1.03211E-15,1.20758E-11,6.61067E-10,2.12294E-08,7.46914E-08,2.47345E-07,2.28783E-07,1.59859E-07,1.33059E-07
1700106J16Rik,0,0,0,0,0,0,0,0,0
1700106N22Rik,5.37513E-07,4.23611E-07,1.26596E-07,1.19328E-07,1.59536E-07,7.79198E-07,5.5718E-07,2.39896E-07,3.21809E-07
1700108F19Rik,1.56005E-08,3.07518E-07,3.08416E-07,3.75448E-07,1.40766E-07,3.48476E-08,8.14806E-08,8.58211E-08,1.06783E-07
1700108J01Rik,0,0,0,0,0,0,0,0,0
1700108M19Rik,0,0,0,0,0,0,0,0,0
1700109F18Rik,0,0,0,0,0,0,0,0,0
1700109G14Rik,0,0,0,0,0,0,0,0,0
1700109H08Rik,0,0,0,0,0,0,0,0,0
1700110M21Rik,0,0,0,0,0,0,0,0,0
1700111N16Rik,0,0,0,0,0,0,0,0,0
1700112E06Rik,2.2437E-06,1.75031E-11,1.1798E-09,1.86699E-08,6.37872E-08,2.63771E-07,1.59221E-07,4.35173E-08,5.01793E-08
1700113H08Rik,2.67813E-09,7.84079E-08,1.87779E-07,1.50538E-07,3.11789E-08,1.61675E-10,4.2335E-24,1.5256E-26,3.65358E-28
1700113I22Rik,4.0654E-09,1.97593E-07,6.13894E-07,1.34714E-06,1.72218E-06,1.35991E-06,8.34391E-07,8.94432E-07,3.08306E-07
1700120K04Rik,5.46551E-09,6.37891E-08,1.22257E-07,1.66862E-07,1.84779E-07,2.61072E-08,1.34304E-19,1.01392E-19,1.00846E-19
1700121N20Rik,0,0,0,0,0,0,0,0,0
1700123I01Rik;LOC622554,9.19393E-08,3.26493E-07,9.15529E-08,4.379E-09,8.78742E-11,2.19888E-13,1.96845E-28,0,0
1700123K08Rik,0,0,0,0,0,0,0,0,0
1700123L14Rik,0,0,0,0,0,0,0,0,0
1700123O20Rik,2.64044E-05,4.30958E-05,4.54935E-05,4.3767E-05,3.63558E-05,3.04962E-05,3.19676E-05,3.32016E-05,3.21147E-05
1700125D06Rik,8.14376E-16,7.94394E-12,7.33288E-10,1.68538E-08,5.15666E-08,1.86588E-07,2.5945E-07,4.28249E-07,4.6137E-07
1700125H20Rik,0,0,0,0,0,0,0,0,0
1700128F08Rik,0,0,0,0,0,0,0,0,0
1700129C05Rik,0,0,0,0,0,0,0,0,0
1810006K21Rik,4.36545E-05,3.74098E-05,3.56746E-05,3.44127E-05,2.92577E-05,2.75853E-05,3.00049E-05,3.11109E-05,2.84485E-05
1810008A18Rik,4.66721E-05,3.19644E-05,3.09786E-05,3.53397E-05,3.68066E-05,3.82656E-05,3.63778E-05,3.8919E-05,3.9418E-05
1810009A15Rik,4.6514E-05,4.95063E-05,4.5631E-05,4.32064E-05,4.24869E-05,4.74701E-05,4.59816E-05,4.11515E-05,3.9433E-05
1810009J06Rik,0,0,0,0,0,0,0,0,0
1810010D01Rik,0,0,0,0,0,0,0,0,0
1810010H24Rik,1.93564E-06,2.5909E-06,1.78405E-06,2.10265E-06,2.70752E-06,3.2779E-06,2.815E-06,4.04858E-06,4.56906E-06
1810011H11Rik,3.28524E-06,1.84484E-06,3.85159E-07,3.49557E-08,3.58692E-09,9.04647E-10,1.35474E-12,2.53656E-16,1.09478E-15
1810011O10Rik,1.36469E-05,1.44393E-05,1.2727E-05,1.23347E-05,1.10563E-05,1.31258E-05,1.26265E-05,1.14368E-05,1.13279E-05
1810012P15Rik,6.82347E-06,1.36969E-05,7.63013E-06,8.42598E-06,8.28827E-06,6.46624E-06,6.84187E-06,5.98646E-06,4.21899E-06
1810013D10Rik,5.1813E-05,3.86876E-05,3.7308E-05,3.80699E-05,3.88483E-05,4.06057E-05,4.18568E-05,3.98812E-05,3.67776E-05
1810013L24Rik,4.33182E-06,2.7021E-06,2.85719E-06,4.07713E-06,4.2713E-06,3.32114E-06,4.0239E-06,3.22788E-06,3.59298E-06
1810014B01Rik,8.23353E-06,5.77221E-06,5.54618E-06,5.18087E-06,5.04999E-06,6.99353E-06,4.26149E-06,3.1316E-06,3.17405E-06
1810014F10Rik;LE51,2.96793E-05,3.03847E-05,4.26476E-05,5.25277E-05,5.25314E-05,5.3371E-05,5.6884E-05,6.01784E-05,6.29548E-05
1810019J16Rik,1.16704E-06,5.37144E-06,6.10799E-06,6.46055E-06,7.74995E-06,1.01203E-05,1.05959E-05,1.53367E-05,1.51399E-05
1810020D17Rik,4.34683E-05,5.22054E-05,5.48649E-05,5.3099E-05,5.60209E-05,5.82469E-05,5.54922E-05,6.34204E-05,5.4967E-05
1810022C23Rik,3.55552E-09,3.4116E-07,7.21988E-07,8.27723E-07,8.57583E-07,5.36454E-07,5.3326E-07,4.22766E-07,3.40892E-07
1810022K09Rik,2.64395E-06,1.29531E-06,1.35412E-06,1.25575E-06,1.38854E-06,2.56617E-06,1.53483E-06,5.24962E-07,4.03228E-07
1810024B03Rik,1.51195E-05,7.94682E-06,1.00669E-05,1.20438E-05,1.35448E-05,1.09798E-05,1.19711E-05,1.40903E-05,1.35901E-05
1810026J23Rik,1.46968E-05,1.18762E-05,1.16135E-05,1.19865E-05,1.25109E-05,1.64007E-05,1.4416E-05,1.07553E-05,1.07676E-05
1810027O10Rik,0.000353728,0.00036835,0.000368239,0.000372148,0.000393177,0.000360967,0.000356257,0.000364111,0.000344175
1810029B16Rik,7.86694E-06,5.01732E-06,4.24346E-06,3.99274E-06,3.12566E-06,2.92598E-06,3.40461E-06,3.52814E-06,2.2089E-06
1810030J14Rik,0,0,0,0,0,0,0,0,0
1810030N24Rik,4.86923E-06,9.71136E-06,8.34517E-06,7.52826E-06,8.71197E-06,8.33853E-06,7.78691E-06,5.95764E-06,6.26604E-06
1810030O07Rik,2.29557E-06,4.9391E-06,3.64154E-06,2.77239E-06,2.59157E-06,2.00634E-06,1.71314E-06,2.74565E-06,2.41634E-06
1810031K17Rik,6.57445E-05,3.82243E-05,4.24619E-05,4.13932E-05,3.44704E-05,2.95241E-05,2.90455E-05,3.0153E-05,3.08349E-05
1810032O08Rik;Snord1a,3.69549E-06,2.57735E-06,2.6459E-06,2.35179E-06,2.61389E-06,2.26284E-06,2.18157E-06,2.97856E-06,2.87357E-06
1810033B17Rik,0,0,0,0,0,0,0,0,0
1810035L17Rik;Slirp,7.9074E-19,1.81568E-14,1.00283E-12,3.81224E-10,3.30388E-09,1.01049E-07,3.65658E-07,2.68284E-07,1.11394E-07
1810037I17Rik,0.000104141,5.83563E-05,5.44007E-05,4.53824E-05,4.75248E-05,4.96837E-05,4.60374E-05,4.93228E-05,4.72851E-05
1810041L15Rik,0,0,0,0,0,0,0,0,0
1810043G02Rik,1.33347E-05,6.75061E-06,7.71647E-06,7.26201E-06,7.22413E-06,6.63925E-06,5.72964E-06,5.05538E-06,4.75957E-06
1810043H04Rik,7.20635E-05,7.02533E-05,6.98495E-05,7.40149E-05,8.41283E-05,9.43902E-05,8.43093E-05,7.95804E-05,7.56719E-05
1810046J19Rik,3.4072E-05,3.20729E-05,3.11652E-05,3.16261E-05,3.25287E-05,2.97254E-05,3.39987E-05,3.62461E-05,3.47345E-05
1810046K07Rik,3.60997E-11,2.16309E-08,1.17017E-07,3.23767E-07,5.35724E-07,9.25186E-07,1.59391E-06,1.42301E-06,1.74451E-06
1810048J11Rik,1.21378E-05,9.2126E-06,6.68222E-06,5.61256E-06,6.50606E-06,5.97575E-06,4.67279E-06,4.48988E-06,4.78598E-06
1810049H13Rik,2.30712E-05,2.124E-05,2.55003E-05,2.57044E-05,2.81376E-05,2.23288E-05,2.25458E-05,1.89481E-05,1.74852E-05
1810055G02Rik,8.04281E-05,9.65771E-05,9.67963E-05,8.06707E-05,7.46205E-05,7.2737E-05,6.61054E-05,6.4328E-05,6.86882E-05
1810058I24Rik,0.000234079,0.000143274,0.000123452,0.000100769,7.59428E-05,7.00171E-05,6.1333E-05,4.92785E-05,4.38586E-05
1810062O18Rik,0,0,0,0,0,0,0,0,0
1810063B05Rik,0.000149964,0.000141641,0.00013021,0.000124967,0.000123993,0.00011271,0.00011035,0.000119335,0.000117347
1810063B07Rik,7.0789E-05,3.91285E-05,3.8298E-05,4.00633E-05,3.62005E-05,3.80524E-05,3.63443E-05,4.12512E-05,3.95457E-05
1810064F22Rik,7.5849E-15,2.83618E-11,3.46419E-09,1.10075E-07,1.78923E-07,4.64901E-08,8.56023E-08,5.27207E-08,7.97122E-08
1810065E05Rik,0,0,0,0,0,0,0,0,0
1810074P20Rik;Ufl1,1.74755E-05,2.14739E-05,2.05588E-05,1.79788E-05,1.64225E-05,1.82068E-05,1.91054E-05,1.62993E-05,1.47118E-05
2010000I03Rik,2.1353E-08,6.65541E-07,1.22118E-06,9.6795E-07,1.2276E-06,1.59977E-06,1.60797E-06,1.71749E-06,3.45474E-06
2010001E11Rik,1.73585E-13,2.88129E-10,6.81389E-09,7.06218E-08,1.9948E-07,3.18457E-07,1.24773E-07,1.30349E-08,3.56688E-09
2010001M06Rik,0,0,0,0,0,0,0,0,0
2010001M09Rik,2.11139E-06,2.49087E-07,4.02609E-07,7.2845E-07,1.11542E-06,1.22375E-06,5.59857E-07,5.46196E-07,5.33412E-07
2010002M12Rik,0,0,0,0,0,0,0,0,0
2010002N04Rik,5.29455E-08,4.33931E-07,3.94581E-07,3.19549E-07,1.27934E-07,1.13463E-07,3.03441E-07,1.51354E-07,1.12139E-07
2010003K11Rik,4.59448E-05,3.95145E-05,3.66682E-05,3.84304E-05,5.09351E-05,5.25804E-05,5.13852E-05,5.64411E-05,6.33806E-05
2010003K15Rik,0.000150375,0.000108469,0.000105827,0.000105099,9.73272E-05,9.81132E-05,9.51097E-05,9.15166E-05,8.97885E-05
2010005H15Rik,0,0,0,0,0,0,0,0,0
2010007H12Rik,1.44037E-05,1.65E-05,1.28797E-05,1.37598E-05,1.64083E-05,1.36804E-05,1.16527E-05,1.12985E-05,1.02172E-05
2010011I20Rik,0.000164936,0.000136618,0.000133606,0.000142694,0.000140244,0.000141598,0.000141632,0.000147813,0.000144351
2010012O05Rik,2.34435E-05,1.93267E-05,2.21019E-05,2.25813E-05,2.10327E-05,1.84483E-05,2.31444E-05,2.23599E-05,2.08497E-05
2010015L04Rik,0,0,0,0,0,0,0,0,0
2010016I18Rik,0,0,0,0,0,0,0,0,0
2010106E10Rik,0,0,0,0,0,0,0,0,0
2010106G01Rik,7.88007E-05,9.032E-05,0.000100622,0.000108839,0.000108903,9.81554E-05,9.44749E-05,9.21904E-05,9.52161E-05
2010107E04Rik,2.01201E-05,2.78775E-05,2.80977E-05,2.63237E-05,2.63057E-05,2.81464E-05,2.81776E-05,2.45438E-05,2.36327E-05
2010107G12Rik,2.61591E-13,9.80389E-10,1.25502E-08,6.50407E-08,1.25012E-07,1.38587E-07,1.63281E-07,1.25657E-07,1.51861E-07
2010107G23Rik,8.66031E-07,1.87118E-06,2.16232E-06,1.74709E-06,1.49166E-06,3.85627E-07,5.88153E-07,2.54718E-06,1.99636E-06
2010107H07Rik,8.51903E-05,8.66321E-05,8.94025E-05,8.21964E-05,7.00836E-05,6.89903E-05,6.59223E-05,6.72496E-05,6.90642E-05
2010109I03Rik,0,0,0,0,0,0,0,0,0
2010109K11Rik,4.76533E-06,8.91495E-07,1.77786E-06,2.18491E-06,2.10406E-06,3.14583E-06,3.03616E-06,2.28308E-06,1.89729E-06
2010110P09Rik,9.03922E-13,6.91491E-09,8.03984E-08,1.28328E-07,9.71293E-08,1.26267E-07,1.64388E-07,8.51476E-08,1.04893E-07
2010111I01Rik;apo,2.24157E-05,7.92038E-06,8.19869E-06,9.82078E-06,1.14835E-05,1.25297E-05,1.28246E-05,1.34521E-05,1.18985E-05
2010209O12Rik,0,0,0,0,0,0,0,0,0
2010300C02Rik,0,0,0,0,0,0,0,0,0
2010305A19Rik,4.52379E-05,5.59377E-05,5.84694E-05,5.26195E-05,4.94009E-05,4.57223E-05,4.13399E-05,3.9701E-05,3.80287E-05
2010320M18Rik,1.94392E-05,1.57061E-05,1.64176E-05,1.72762E-05,1.71704E-05,1.6018E-05,1.76766E-05,2.17153E-05,2.15052E-05
2010321M09Rik,2.10701E-05,9.12517E-06,8.68258E-06,8.12916E-06,8.63948E-06,9.76811E-06,1.08859E-05,1.11422E-05,9.30298E-06
2200002D01Rik,2.6339E-05,3.04199E-05,2.81317E-05,2.42446E-05,2.15633E-05,1.68432E-05,1.48255E-05,1.60205E-05,1.38804E-05
2200002J24Rik,0,0,0,0,0,0,0,0,0
2200002K05Rik,0,0,0,0,0,0,0,0,0
2210009G21Rik,1.41176E-08,1.8031E-07,3.24442E-07,5.9577E-07,7.46049E-07,1.47911E-06,1.08748E-06,6.8907E-07,4.40665E-07
2210010C04Rik,0,0,0,0,0,0,0,0,0
2210010C17Rik,7.86186E-09,2.51315E-07,4.83953E-07,1.76012E-07,1.16727E-08,6.63195E-11,8.47236E-25,7.27216E-28,0
2210012G02Rik,4.7925E-06,4.64705E-06,4.24445E-06,4.40603E-06,5.01354E-06,4.99677E-06,4.28159E-06,2.91063E-06,2.7725E-06
2210013O21Rik,1.41998E-06,1.68207E-06,3.16425E-06,3.5755E-06,1.97346E-06,3.17018E-06,1.62261E-06,7.56228E-07,1.34036E-06
2210015D19Rik,3.16157E-05,1.99281E-05,2.20643E-05,2.37213E-05,2.404E-05,2.4917E-05,2.18215E-05,2.60164E-05,2.64777E-05
2210016F16Rik,1.86409E-05,2.71303E-05,2.91531E-05,3.02097E-05,2.87859E-05,3.57993E-05,3.42978E-05,3.08118E-05,2.76834E-05
2210016L21Rik,1.15159E-05,1.4976E-05,1.62031E-05,1.73594E-05,1.75633E-05,2.44366E-05,1.5002E-05,1.10058E-05,1.07825E-05
2210018M11Rik;AK009395,1.14829E-05,1.49321E-05,1.50813E-05,1.52007E-05,1.32206E-05,1.28796E-05,1.19019E-05,1.08491E-05,9.58939E-06
2210020M01Rik,2.26071E-12,8.893E-09,1.30181E-07,3.13437E-07,2.53608E-07,4.88913E-21,1.32187E-21,2.42067E-22,4.55619E-23
2210021J22Rik,7.12816E-06,6.0787E-06,4.337E-06,3.54706E-06,4.01767E-06,4.77334E-06,4.78999E-06,2.7582E-06,3.15616E-06
2210023G05Rik;Ces2g,1.27285E-05,1.96514E-05,2.05992E-05,1.90776E-05,1.8187E-05,1.43262E-05,1.36187E-05,1.45437E-05,1.51246E-05
2210403K04Rik;Mir22,1.87832E-05,2.65686E-05,2.87687E-05,2.76761E-05,2.61565E-05,2.09093E-05,2.07435E-05,1.95275E-05,1.9177E-05
2210404O07Rik,9.99754E-16,5.21826E-12,5.33853E-10,2.38465E-08,1.1842E-07,3.91251E-07,2.62647E-07,3.99071E-07,2.40319E-07
2210407C18Rik,0,0,0,0,0,0,0,0,0
2210408I21Rik,2.6483E-08,5.55559E-07,1.05869E-06,9.58762E-07,9.79046E-07,2.65838E-07,2.80014E-08,1.29356E-09,7.99771E-12
2210411K11Rik,0.000118494,6.68882E-05,5.71761E-05,6.0153E-05,6.03205E-05,6.82958E-05,6.80794E-05,7.18899E-05,7.67975E-05
2210415F13Rik,0,0,0,0,0,0,0,0,0
2210417A02Rik,1.20431E-06,4.48083E-07,2.10881E-07,9.99209E-08,1.93541E-07,1.07408E-07,2.19231E-07,2.82014E-07,3.91966E-07
2210418O10Rik;Gm14296,7.68882E-11,8.38076E-09,1.08963E-07,2.44425E-07,1.50901E-07,5.14018E-08,1.15288E-20,3.4466E-21,1.47311E-23
2300002M23Rik,0,0,0,0,0,0,0,0,0
2300003K06Rik,0,0,0,0,0,0,0,0,0
2300005B03Rik,0,0,0,0,0,0,0,0,0
2300009A05Rik,7.73113E-05,6.721E-05,6.43281E-05,6.54584E-05,6.92041E-05,7.48115E-05,7.3149E-05,7.39834E-05,6.60593E-05
2310001A20Rik;APMAP,7.05295E-06,5.58818E-06,5.92605E-06,7.59823E-06,7.48016E-06,7.43758E-06,6.16238E-06,6.56039E-06,7.48693E-06
2310001K24Rik,0,0,0,0,0,0,0,0,0
2310002J15Rik,0,0,0,0,0,0,0,0,0
2310002L09Rik,0,0,0,0,0,0,0,0,0
2310002L13Rik,0,0,0,0,0,0,0,0,0
2310003C23Rik,2.27788E-05,2.86274E-05,2.81387E-05,3.03638E-05,3.42404E-05,3.20767E-05,3.22983E-05,2.88607E-05,2.65897E-05
2310003F16Rik,0.000191172,0.000188856,0.000178258,0.000174027,0.000159835,0.00015587,0.00016264,0.00015394,0.000144188
2310003H01Rik;Faap100,5.33353E-06,2.12121E-06,2.61554E-06,2.32477E-06,2.42308E-06,1.1705E-06,4.92448E-07,4.29598E-07,5.55713E-07
2310003L22Rik,3.17263E-06,1.87077E-06,2.05509E-06,2.58699E-06,2.90148E-06,3.21774E-06,3.18041E-06,2.82586E-06,3.2933E-06
2310004I24Rik,5.82694E-06,4.0796E-06,4.50248E-06,5.48905E-06,6.5046E-06,5.75661E-06,6.01096E-06,7.34419E-06,6.99066E-06
2310004N24Rik,0.000033446,3.0074E-05,3.58913E-05,2.94088E-05,2.85627E-05,2.56991E-05,1.76124E-05,1.34305E-05,1.12114E-05
2310005E10Rik;Akr1b10,1.02333E-12,7.83857E-10,1.97221E-08,3.78886E-07,5.46689E-07,2.59068E-07,1.84175E-07,7.27969E-08,4.35273E-08
2310005G13Rik,0,0,0,0,0,0,0,0,0
2310005N01Rik;Meaf6,1.07821E-05,5.99541E-06,1.00598E-05,1.06763E-05,8.93717E-06,9.5041E-06,1.25755E-05,1.28018E-05,1.09833E-05
2310007B03Rik,0,0,0,0,0,0,0,0,0
2310007L24Rik,0,0,0,0,0,0,0,0,0
2310008H04Rik;Kiaa0146,6.16027E-07,9.69913E-07,9.20708E-07,1.53653E-06,2.36171E-06,3.89163E-06,2.7701E-06,1.77664E-06,1.72425E-06
