geneSet	description	link	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	size	plotPath	leadingEdgeNum	leadingEdgeId	userId	cluster_peak_ID
mmu04721	Synaptic vesicle cycle	http://www.kegg.jp/kegg-bin/show_pathway?mmu04721+18195+71770+11964+108664+11972	-0.27124900401280044	-0.436962368574825	0.9745627965428254	0.9871699827817103	14	./Project_1683994768_GSEA/mmu04721.png	5	18195;71770;11964;108664;11972	ENSMUSG00000013160;ENSMUSG00000033793;ENSMUSG00000034187;ENSMUSG00000035152;ENSMUSG00000052459	11
mmu04530	Tight junction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04530+17698+26941+67938+15525+17999+21872+12540+17886	0.353230317800587	0.628528763566958	0.9287469264649952	0.9885698033510472	23	./Project_1683994768_GSEA/mmu04530.png	8	17698;26941;67938;15525;17999;21872;12540;17886	ENSMUSG00000006699;ENSMUSG00000020361;ENSMUSG00000020733;ENSMUSG00000022443;ENSMUSG00000030516;ENSMUSG00000031207;ENSMUSG00000032216;ENSMUSG00000034868	11
mmu05134	Legionellosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05134+15510+13063	0.3760735557002867	0.6544709434750825	0.8516624019139069	0.988667555676686	14	./Project_1683994768_GSEA/mmu05134.png	2	15510;13063	ENSMUSG00000025980;ENSMUSG00000063694	11
mmu00310	Lysine degradation	http://www.kegg.jp/kegg-bin/show_pathway?mmu00310+30956+110460	0.6884231865248093	1.2327476860428184	0.2469135796372504	0.989676983194348	17	./Project_1683994768_GSEA/mmu00310.png	2	30956;110460	ENSMUSG00000023832;ENSMUSG00000029695	11
mmu05170	Human immunodeficiency virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05170+14083	-0.3944316322981441	-0.6457959208853087	0.882838282371554	0.989863329825904	21	./Project_1683994768_GSEA/mmu05170.png	1	14083	ENSMUSG00000022607	11
mmu05163	Human cytomegalovirus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05163+14083	-0.4085226544140007	-0.6572339225556397	0.8650406489999339	0.9907463801633679	18	./Project_1683994768_GSEA/mmu05163.png	1	14083	ENSMUSG00000022607	11
mmu05168	Herpes simplex infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05168+20382+12261+225027+13063+21681+15007+12995	0.37574780347655024	0.6758700584165592	0.8630490933771341	0.9913085668419729	20	./Project_1683994768_GSEA/mmu05168.png	7	20382;12261;225027;13063;21681;15007;12995	ENSMUSG00000018446;ENSMUSG00000024097;ENSMUSG00000025134;ENSMUSG00000034120;ENSMUSG00000063694;ENSMUSG00000067235;ENSMUSG00000074698	11
mmu04979	Cholesterol metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu04979+320024+11806+27413	0.2378033778397383	0.41614883363083094	0.9922480594515554	0.9917653013549291	15	./Project_1683994768_GSEA/mmu04979.png	3	320024;11806;27413	ENSMUSG00000027048;ENSMUSG00000027698;ENSMUSG00000032083	11
mmu05230	Central carbon metabolism in cancer	http://www.kegg.jp/kegg-bin/show_pathway?mmu05230+26417+18746	-0.3680410245197248	-0.5798120608071478	0.9084858553935343	0.9946252630572029	10	./Project_1683994768_GSEA/mmu05230.png	2	26417;18746	ENSMUSG00000032294;ENSMUSG00000063065	11
mmu03060	Protein export	http://www.kegg.jp/kegg-bin/show_pathway?mmu03060+24067+66661+56529+217337+20818	-0.35109213231177994	-0.5608126702337507	0.9320557475051293	0.9953943888632553	15	./Project_1683994768_GSEA/mmu03060.png	5	24067;66661;56529;217337;20818	ENSMUSG00000020780;ENSMUSG00000025724;ENSMUSG00000032553;ENSMUSG00000036323;ENSMUSG00000073079	11
mmu04152	AMPK signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04152+59021	-0.33913454487852646	-0.5388329991905826	0.9568106296398494	0.9958578223090304	18	./Project_1683994768_GSEA/mmu04152.png	1	59021	ENSMUSG00000047187	11
mmu04922	Glucagon signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04922+100705+68263+107476+12313+18747+18746	-0.273857853552427	-0.4422963886707929	0.9778830948216697	0.9969317158315831	18	./Project_1683994768_GSEA/mmu04922.png	6	100705;68263;107476;12313;18747;18746	ENSMUSG00000001175;ENSMUSG00000005469;ENSMUSG00000020532;ENSMUSG00000021748;ENSMUSG00000032294;ENSMUSG00000042010	11
mmu04910	Insulin signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04910+26417+18747+19084+19045	-0.29370638734431115	-0.47600445934020486	0.972929934756481	0.9992844735377499	18	./Project_1683994768_GSEA/mmu04910.png	4	26417;18747;19084;19045	ENSMUSG00000005469;ENSMUSG00000020612;ENSMUSG00000040385;ENSMUSG00000063065	11
mmu05016	Huntington disease	http://www.kegg.jp/kegg-bin/show_pathway?mmu05016+11949+68202+11957+11950+28080+12367+13191+11946+71679+66052+17995+67003+75406+227197+22272+66945+12857+12866+21780+72900+11947+67680	0.7342357969989898	1.8001583332626432	0	2.4698517015130523e-4	76	./Project_1683994778_GSEA/mmu05016.png	22	11949;68202;11957;11950;28080;12367;13191;11946;71679;66052;17995;67003;75406;227197;22272;66945;12857;12866;21780;72900;11947;67680	ENSMUSG00000000563;ENSMUSG00000003923;ENSMUSG00000009863;ENSMUSG00000020153;ENSMUSG00000021577;ENSMUSG00000022890;ENSMUSG00000022956;ENSMUSG00000023089;ENSMUSG00000024099;ENSMUSG00000025393;ENSMUSG00000025428;ENSMUSG00000025781;ENSMUSG00000025968;ENSMUSG00000030884;ENSMUSG00000031628;ENSMUSG00000031818;ENSMUSG00000031865;ENSMUSG00000032330;ENSMUSG00000034566;ENSMUSG00000037916;ENSMUSG00000044894;ENSMUSG00000058076	12
mmu00190	Oxidative phosphorylation	http://www.kegg.jp/kegg-bin/show_pathway?mmu00190+11949+68202+11957+11950+28080+11946+71679+17719+66052+17995+67003+75406+227197+22272+66945+12857+12866+72900+11947+67680	0.7433750281163265	1.812324380878162	0	3.7047775522695787e-4	68	./Project_1683994778_GSEA/mmu00190.png	20	11949;68202;11957;11950;28080;11946;71679;17719;66052;17995;67003;75406;227197;22272;66945;12857;12866;72900;11947;67680	ENSMUSG00000000563;ENSMUSG00000009863;ENSMUSG00000020153;ENSMUSG00000021577;ENSMUSG00000022890;ENSMUSG00000022956;ENSMUSG00000023089;ENSMUSG00000024099;ENSMUSG00000025393;ENSMUSG00000025428;ENSMUSG00000025781;ENSMUSG00000025968;ENSMUSG00000030884;ENSMUSG00000031818;ENSMUSG00000032330;ENSMUSG00000034566;ENSMUSG00000037916;ENSMUSG00000044894;ENSMUSG00000058076;ENSMUSG00000064363	12
mmu05012	Parkinson disease	http://www.kegg.jp/kegg-bin/show_pathway?mmu05012+11949+68202+11957+11950+28080+12367+11946+71679+17719+66052+17995+67003+75406+227197+22272+66945+12857+12866+72900+11947+67680	0.7584705605998012	1.8170029438281252	0	7.409555104539157e-4	70	./Project_1683994778_GSEA/mmu05012.png	21	11949;68202;11957;11950;28080;12367;11946;71679;17719;66052;17995;67003;75406;227197;22272;66945;12857;12866;72900;11947;67680	ENSMUSG00000000563;ENSMUSG00000009863;ENSMUSG00000020153;ENSMUSG00000021577;ENSMUSG00000022890;ENSMUSG00000022956;ENSMUSG00000023089;ENSMUSG00000024099;ENSMUSG00000025393;ENSMUSG00000025428;ENSMUSG00000025781;ENSMUSG00000025968;ENSMUSG00000030884;ENSMUSG00000031628;ENSMUSG00000031818;ENSMUSG00000032330;ENSMUSG00000034566;ENSMUSG00000037916;ENSMUSG00000044894;ENSMUSG00000058076;ENSMUSG00000064363	12
mmu00140	Steroid hormone biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?mmu00140+71773+13101+13105+394436+13077+13096+13095+107141+13106	-0.8939487974528041	-1.4510977108909566	0.011820330955295118	0.1497513442799565	37	./Project_1683994778_GSEA/mmu00140.png	9	71773;13101;13105;394436;13077;13096;13095;107141;13106	ENSMUSG00000003053;ENSMUSG00000025479;ENSMUSG00000032310;ENSMUSG00000035836;ENSMUSG00000042248;ENSMUSG00000054827;ENSMUSG00000068086;ENSMUSG00000089960;ENSMUSG00000094806	12
mmu05204	Chemical carcinogenesis	http://www.kegg.jp/kegg-bin/show_pathway?mmu05204+394433+100727+14873+14859+71773+14865+14871+13849+56615+394436+14864+14862+13077+13096+13095+107141+13106	-0.8907384152378364	-1.4542375186901417	0.01034482757431629	0.15819056871779583	47	./Project_1683994778_GSEA/mmu05204.png	17	394433;100727;14873;14859;71773;14865;14871;13849;56615;394436;14864;14862;13077;13096;13095;107141;13106	ENSMUSG00000001663;ENSMUSG00000003053;ENSMUSG00000004038;ENSMUSG00000008540;ENSMUSG00000025068;ENSMUSG00000025479;ENSMUSG00000025934;ENSMUSG00000027890;ENSMUSG00000029260;ENSMUSG00000032310;ENSMUSG00000035836;ENSMUSG00000038776;ENSMUSG00000042248;ENSMUSG00000054827;ENSMUSG00000058135;ENSMUSG00000089943;ENSMUSG00000089960	12
mmu00982	Drug metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00982+394433+100727+14873+11761+14859+71773+14865+14871+14261+56615+394436+14864+14862+13077+13106	-0.8884690942432497	-1.4552359571268456	0.018583042951703783	0.1842264738983638	39	./Project_1683994778_GSEA/mmu00982.png	15	394433;100727;14873;11761;14859;71773;14865;14871;14261;56615;394436;14864;14862;13077;13106	ENSMUSG00000001663;ENSMUSG00000004038;ENSMUSG00000008540;ENSMUSG00000025068;ENSMUSG00000025479;ENSMUSG00000025934;ENSMUSG00000027890;ENSMUSG00000029260;ENSMUSG00000032310;ENSMUSG00000035836;ENSMUSG00000040181;ENSMUSG00000058135;ENSMUSG00000063558;ENSMUSG00000089943;ENSMUSG00000089960	12
mmu04750	Inflammatory mediator regulation of TRP channels	http://www.kegg.jp/kegg-bin/show_pathway?mmu04750+13096+13095+107141	-0.9668829042234464	-1.4572726907153914	0.009602194774208237	0.217354918766052	14	./Project_1683994778_GSEA/mmu04750.png	3	13096;13095;107141	ENSMUSG00000003053;ENSMUSG00000042248;ENSMUSG00000054827	12
mmu00983	Drug metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00983+394435+66588+234673+394433+100727+14873+14859+71773+14865+14871+56615+394436+14864+14862+13106	-0.8869179801992756	-1.4662786461590878	0.022196261656312777	0.2219336469184967	43	./Project_1683994778_GSEA/mmu00983.png	15	394435;66588;234673;394433;100727;14873;14859;71773;14865;14871;56615;394436;14864;14862;13106	ENSMUSG00000001663;ENSMUSG00000004038;ENSMUSG00000008540;ENSMUSG00000025068;ENSMUSG00000025479;ENSMUSG00000025934;ENSMUSG00000027890;ENSMUSG00000028719;ENSMUSG00000029260;ENSMUSG00000031886;ENSMUSG00000035836;ENSMUSG00000058135;ENSMUSG00000089943;ENSMUSG00000089960;ENSMUSG00000090145	12
mmu00591	Linoleic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00591+13077+13096+13095+107141+13106	-0.9783546559893642	-1.4311139099398684	0.0028208744671073703	0.22287632624400006	12	./Project_1683994778_GSEA/mmu00591.png	5	13077;13096;13095;107141;13106	ENSMUSG00000003053;ENSMUSG00000025479;ENSMUSG00000032310;ENSMUSG00000042248;ENSMUSG00000054827	12
mmu04932	Non-alcoholic fatty liver disease (NAFLD)	http://www.kegg.jp/kegg-bin/show_pathway?mmu04932+12540+13106	-0.8847604433178089	-1.4731303532571602	0.009944751370226794	0.2596408199386297	51	./Project_1683994778_GSEA/mmu04932.png	2	12540;13106	ENSMUSG00000006699;ENSMUSG00000025479	12
mmu04216	Ferroptosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04216+14081+14792+14319	-0.9231126399301167	-1.3886175952964042	0.027932960854842235	0.3169198113358792	14	./Project_1683994778_GSEA/mmu04216.png	3	14081;14792;14319	ENSMUSG00000004270;ENSMUSG00000018796;ENSMUSG00000024661	12
mmu05164	Influenza A	http://www.kegg.jp/kegg-bin/show_pathway?mmu05164+26417+15511+230073	-0.9176646554967244	-1.3903767628582115	0.03360215049247023	0.33691603945261633	16	./Project_1683994778_GSEA/mmu05164.png	3	26417;15511;230073	ENSMUSG00000040296;ENSMUSG00000063065;ENSMUSG00000090877	12
mmu00053	Ascorbate and aldarate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00053+11669+72094+243085+394435+394433+100727+19733+71773+72535+394436+268756	-0.831456867221292	-1.2795024826224715	0.1276041665005154	0.33872919822188285	18	./Project_1683994778_GSEA/mmu00053.png	11	11669;72094;243085;394435;394433;100727;19733;71773;72535;394436;268756	ENSMUSG00000023070;ENSMUSG00000029260;ENSMUSG00000029455;ENSMUSG00000034450;ENSMUSG00000035561;ENSMUSG00000035780;ENSMUSG00000035811;ENSMUSG00000035836;ENSMUSG00000089943;ENSMUSG00000089960;ENSMUSG00000090145	12
mmu04217	Necroptosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04217+14319+14645	-0.8412008473265417	-1.3024525468525698	0.09885931546405663	0.3438824673126409	23	./Project_1683994778_GSEA/mmu04217.png	2	14319;14645	ENSMUSG00000024661;ENSMUSG00000026473	12
mmu04726	Serotonergic synapse	http://www.kegg.jp/kegg-bin/show_pathway?mmu04726+13101+13105+26417+13096+13095+107141	-0.9026750102373633	-1.4027196129580528	0.025477706973913748	0.34391335900584735	21	./Project_1683994778_GSEA/mmu04726.png	6	13101;13105;26417;13096;13095;107141	ENSMUSG00000003053;ENSMUSG00000042248;ENSMUSG00000054827;ENSMUSG00000063065;ENSMUSG00000068086;ENSMUSG00000094806	12
mmu04530	Tight junction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04530+19684+17999+26941+12540	-0.8123106422748316	-1.2806181885628152	0.10445859859304638	0.3441275685100553	23	./Project_1683994778_GSEA/mmu04530.png	4	19684;17999;26941;12540	ENSMUSG00000006699;ENSMUSG00000020733;ENSMUSG00000032050;ENSMUSG00000032216	12
mmu04666	Fc gamma R-mediated phagocytosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04666+12540+26417	-0.9177391578055096	-1.3592917407985172	0.04505813946939224	0.3452226358468242	12	./Project_1683994778_GSEA/mmu04666.png	2	12540;26417	ENSMUSG00000006699;ENSMUSG00000063065	12
mmu00620	Pyruvate metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00620+18746+52815+17436+68263+72535+76238+18597	-0.8575613357674917	-1.3695954849259433	0.04227053134991482	0.345751690570321	27	./Project_1683994778_GSEA/mmu00620.png	7	18746;52815;17436;68263;72535;76238;18597	ENSMUSG00000021748;ENSMUSG00000031299;ENSMUSG00000031958;ENSMUSG00000032294;ENSMUSG00000032418;ENSMUSG00000035561;ENSMUSG00000035637	12
mmu04510	Focal adhesion	http://www.kegg.jp/kegg-bin/show_pathway?mmu04510+12540+26417+12833	-0.8916898573059117	-1.3954241290035951	0.03262233371063697	0.34604411354476283	23	./Project_1683994778_GSEA/mmu04510.png	3	12540;26417;12833	ENSMUSG00000001119;ENSMUSG00000006699;ENSMUSG00000063065	12
mmu04621	NOD-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04621+26417	-0.8512582288817298	-1.273938713510574	0.12792297093820773	0.34766013524562567	13	./Project_1683994778_GSEA/mmu04621.png	1	26417	ENSMUSG00000063065	12
mmu00980	Metabolism of xenobiotics by cytochrome P450	http://www.kegg.jp/kegg-bin/show_pathway?mmu00980+394433+100727+14873+14859+71773+14865+14871+13849+56615+394436+14864+14862+13077+13106	-0.8362970936059667	-1.354266274283355	0.0647058822768166	0.34791996618576443	38	./Project_1683994778_GSEA/mmu00980.png	14	394433;100727;14873;14859;71773;14865;14871;13849;56615;394436;14864;14862;13077;13106	ENSMUSG00000001663;ENSMUSG00000004038;ENSMUSG00000008540;ENSMUSG00000025068;ENSMUSG00000025479;ENSMUSG00000025934;ENSMUSG00000027890;ENSMUSG00000029260;ENSMUSG00000032310;ENSMUSG00000035836;ENSMUSG00000038776;ENSMUSG00000058135;ENSMUSG00000089943;ENSMUSG00000089960	12
mmu04015	Rap1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04015+12540+26417+217944	-0.8536969899273894	-1.281781831167493	0.1203966003960388	0.34952656751635197	15	./Project_1683994778_GSEA/mmu04015.png	3	12540;26417;217944	ENSMUSG00000006699;ENSMUSG00000041992;ENSMUSG00000063065	12
mmu05162	Measles	http://www.kegg.jp/kegg-bin/show_pathway?mmu05162+15511+230073	-0.9388451076139056	-1.3746941311544607	0.02398800596103747	0.3495579248327928	10	./Project_1683994778_GSEA/mmu05162.png	2	15511;230073	ENSMUSG00000040296;ENSMUSG00000090877	12
mmu04014	Ras signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04014+12540+26417+217944	-0.9012535976077308	-1.3038529664462966	0.08966565335917075	0.3503535047470637	10	./Project_1683994778_GSEA/mmu04014.png	3	12540;26417;217944	ENSMUSG00000006699;ENSMUSG00000041992;ENSMUSG00000063065	12
mmu05230	Central carbon metabolism in cancer	http://www.kegg.jp/kegg-bin/show_pathway?mmu05230+18746+68263+18597+26417	-0.9062178335170554	-1.3116924059850381	0.08035714273756378	0.3583178981172421	10	./Project_1683994778_GSEA/mmu05230.png	4	18746;68263;18597;26417	ENSMUSG00000021748;ENSMUSG00000031299;ENSMUSG00000032294;ENSMUSG00000063065	12
mmu04146	Peroxisome	http://www.kegg.jp/kegg-bin/show_pathway?mmu04146+13850+20280+74114+74147+23986+269951+18477+15488+11430+14081+19299+113868+235674	-0.7914445065915391	-1.281944178404066	0.10556844535316885	0.35884659657493173	40	./Project_1683994778_GSEA/mmu04146.png	13	13850;20280;74114;74147;23986;269951;18477;15488;11430;14081;19299;113868;235674	ENSMUSG00000003623;ENSMUSG00000010651;ENSMUSG00000018796;ENSMUSG00000020777;ENSMUSG00000021417;ENSMUSG00000022040;ENSMUSG00000022853;ENSMUSG00000024507;ENSMUSG00000028127;ENSMUSG00000028603;ENSMUSG00000028691;ENSMUSG00000030541;ENSMUSG00000036138	12
mmu00830	Retinol metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00830+394433+100727+54150+11761+71773+13086+394436+11668+13077+13096+13095+107141	-0.8403268529448039	-1.3612697244820742	0.06332138582637828	0.35969051901871574	37	./Project_1683994778_GSEA/mmu00830.png	12	394433;100727;54150;11761;71773;13086;394436;11668;13077;13096;13095;107141	ENSMUSG00000003053;ENSMUSG00000029260;ENSMUSG00000032310;ENSMUSG00000035836;ENSMUSG00000040134;ENSMUSG00000042248;ENSMUSG00000053279;ENSMUSG00000054827;ENSMUSG00000063558;ENSMUSG00000074254;ENSMUSG00000089943;ENSMUSG00000089960	12
mmu03050	Proteasome	http://www.kegg.jp/kegg-bin/show_pathway?mmu03050+17463+19170+26446+26442+19167+19188+19175+66413+26440	-0.803901435350002	-1.2944216231524923	0.1121951218143962	0.3596994969170539	32	./Project_1683994778_GSEA/mmu03050.png	9	17463;19170;26446;26442;19167;19188;19175;66413;26440	ENSMUSG00000014769;ENSMUSG00000018286;ENSMUSG00000021737;ENSMUSG00000030751;ENSMUSG00000039067;ENSMUSG00000060073;ENSMUSG00000068749;ENSMUSG00000069744;ENSMUSG00000079197	12
mmu04810	Regulation of actin cytoskeleton	http://www.kegg.jp/kegg-bin/show_pathway?mmu04810+19684+544963+12540+26417	-0.8103068142514649	-1.3044101301353797	0.09717097159019561	0.3601313647853878	27	./Project_1683994778_GSEA/mmu04810.png	4	19684;544963;12540;26417	ENSMUSG00000006699;ENSMUSG00000021676;ENSMUSG00000032050;ENSMUSG00000063065	12
mmu01040	Biosynthesis of unsaturated fatty acids	http://www.kegg.jp/kegg-bin/show_pathway?mmu01040+20280+57874+15488+11430+171210+113868+235674	-0.8738501390586738	-1.3143997224987183	0.07650273213592523	0.36053858510788644	15	./Project_1683994778_GSEA/mmu01040.png	7	20280;57874;15488;11430;171210;113868;235674	ENSMUSG00000010651;ENSMUSG00000020777;ENSMUSG00000021226;ENSMUSG00000024507;ENSMUSG00000028603;ENSMUSG00000033629;ENSMUSG00000036138	12
mmu00071	Fatty acid degradation	http://www.kegg.jp/kegg-bin/show_pathway?mmu00071+74147+23986+11430+72535+14081+113868+235674	-0.808676225152933	-1.2873310030547032	0.12102689471757104	0.3615769338930563	31	./Project_1683994778_GSEA/mmu00071.png	7	74147;23986;11430;72535;14081;113868;235674	ENSMUSG00000010651;ENSMUSG00000018796;ENSMUSG00000020777;ENSMUSG00000021417;ENSMUSG00000022853;ENSMUSG00000035561;ENSMUSG00000036138	12
mmu04520	Adherens junction	http://www.kegg.jp/kegg-bin/show_pathway?mmu04520+12540+26417	-0.8287413052814542	-1.266939526209404	0.13838120086373212	0.36225162874951405	16	./Project_1683994778_GSEA/mmu04520.png	2	12540;26417	ENSMUSG00000006699;ENSMUSG00000063065	12
mmu04022	cGMP-PKG signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04022+26417	-0.8613817489474949	-1.2836731769734961	0.12146892638210603	0.36328167835396646	13	./Project_1683994778_GSEA/mmu04022.png	1	26417	ENSMUSG00000063065	12
mmu01524	Platinum drug resistance	http://www.kegg.jp/kegg-bin/show_pathway?mmu01524+14873+14859+14865+14871+56615+14864+26417+14862	-0.835663176915962	-1.3047779638151862	0.09999999987341772	0.37156956107696304	20	./Project_1683994778_GSEA/mmu01524.png	8	14873;14859;14865;14871;56615;14864;26417;14862	ENSMUSG00000001663;ENSMUSG00000004038;ENSMUSG00000008540;ENSMUSG00000025068;ENSMUSG00000025934;ENSMUSG00000027890;ENSMUSG00000058135;ENSMUSG00000063065	12
mmu04144	Endocytosis	http://www.kegg.jp/kegg-bin/show_pathway?mmu04144+17999+13660+12540+15511	-0.7781158987169816	-1.2873465453454358	0.10236220460926636	0.3725338106776943	45	./Project_1683994778_GSEA/mmu04144.png	4	17999;13660;12540;15511	ENSMUSG00000006699;ENSMUSG00000024772;ENSMUSG00000032216;ENSMUSG00000090877	12
mmu05132	Salmonella infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05132+12540+26417	-0.8609143412169344	-1.3148239889817912	0.0896739129216387	0.3735811233274656	17	./Project_1683994778_GSEA/mmu05132.png	2	12540;26417	ENSMUSG00000006699;ENSMUSG00000063065	12
mmu05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05169+17999+66413+230073+100038882	-0.7939049660558914	-1.2603658574136654	0.1349693249877677	0.37414750045691086	31	./Project_1683994778_GSEA/mmu05169.png	4	17999;66413;230073;100038882	ENSMUSG00000021737;ENSMUSG00000032216;ENSMUSG00000035692;ENSMUSG00000040296	12
mmu01212	Fatty acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu01212+74147+57874+11430+14081+113868+235674	-0.8261736157219165	-1.3177086401240838	0.08180708170719526	0.3769819512179481	33	./Project_1683994778_GSEA/mmu01212.png	6	74147;57874;11430;14081;113868;235674	ENSMUSG00000010651;ENSMUSG00000018796;ENSMUSG00000020777;ENSMUSG00000022853;ENSMUSG00000033629;ENSMUSG00000036138	12
mmu05225	Hepatocellular carcinoma	http://www.kegg.jp/kegg-bin/show_pathway?mmu05225+14873+14859+14865+14871+56615+14864+26417+14862	-0.8611062481513815	-1.3425858684242757	0.06658130593267439	0.3783884886242546	22	./Project_1683994778_GSEA/mmu05225.png	8	14873;14859;14865;14871;56615;14864;26417;14862	ENSMUSG00000001663;ENSMUSG00000004038;ENSMUSG00000008540;ENSMUSG00000025068;ENSMUSG00000025934;ENSMUSG00000027890;ENSMUSG00000058135;ENSMUSG00000063065	12
mmu04066	HIF-1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04066+68263+18597+26417	-0.8772976196817767	-1.3293203025698273	0.09308510625919533	0.3788673098689548	16	./Project_1683994778_GSEA/mmu04066.png	3	68263;18597;26417	ENSMUSG00000021748;ENSMUSG00000031299;ENSMUSG00000063065	12
mmu04976	Bile secretion	http://www.kegg.jp/kegg-bin/show_pathway?mmu04976+64008+14683+28253+20493+13849+26357+28248	-0.8690499869860541	-1.3377448970683334	0.0820995961209965	0.3796233434132181	16	./Project_1683994778_GSEA/mmu04976.png	7	64008;14683;28253;20493;13849;26357;28248	ENSMUSG00000021135;ENSMUSG00000027523;ENSMUSG00000029802;ENSMUSG00000030236;ENSMUSG00000032204;ENSMUSG00000038776;ENSMUSG00000041698	12
mmu03320	PPAR signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu03320+20280+74147+104086+11430+17436+14081+113868+235674	-0.846036977288841	-1.3209046143217926	0.08877928472406993	0.38049113843793775	30	./Project_1683994778_GSEA/mmu03320.png	8	20280;74147;104086;11430;17436;14081;113868;235674	ENSMUSG00000010651;ENSMUSG00000018796;ENSMUSG00000020777;ENSMUSG00000022853;ENSMUSG00000026170;ENSMUSG00000028603;ENSMUSG00000032418;ENSMUSG00000036138	12
mmu05100	Bacterial invasion of epithelial cells	http://www.kegg.jp/kegg-bin/show_pathway?mmu05100+53860+12540	-0.8114707277394058	-1.2517713612803643	0.15810276659011493	0.3846866203372134	19	./Project_1683994778_GSEA/mmu05100.png	2	53860;12540	ENSMUSG00000006699;ENSMUSG00000059248	12
mmu05165	Human papillomavirus infection	http://www.kegg.jp/kegg-bin/show_pathway?mmu05165+14683+69116+18746+26941+12540+26417+12833+100038882	-0.83169187858203	-1.332383793152208	0.06041923543721426	0.38472089958541345	29	./Project_1683994778_GSEA/mmu05165.png	8	14683;69116;18746;26941;12540;26417;12833;100038882	ENSMUSG00000001119;ENSMUSG00000006699;ENSMUSG00000020733;ENSMUSG00000027523;ENSMUSG00000032294;ENSMUSG00000035692;ENSMUSG00000063065;ENSMUSG00000066036	12
mmu04010	MAPK signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu04010+12540+26417+15511	-0.8426803122183892	-1.2490540092705122	0.18528995730510614	0.384900457552176	11	./Project_1683994778_GSEA/mmu04010.png	3	12540;26417;15511	ENSMUSG00000006699;ENSMUSG00000063065;ENSMUSG00000090877	12
mmu00380	Tryptophan metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00380+74147+13195+11761+72535+21743+13077	-0.7910532473094158	-1.253356599763703	0.14391143893737832	0.3883463002073491	28	./Project_1683994778_GSEA/mmu00380.png	6	74147;13195;11761;72535;21743;13077	ENSMUSG00000003477;ENSMUSG00000020182;ENSMUSG00000022853;ENSMUSG00000032310;ENSMUSG00000035561;ENSMUSG00000063558	12
mmu00480	Glutathione metabolism	http://www.kegg.jp/kegg-bin/show_pathway?mmu00480+14873+269951+14859+14865+14871+56615+14864+14862	-0.8210328804654718	-1.3211515446158009	0.0892193307444618	0.3965129609662551	30	./Project_1683994778_GSEA/mmu00480.png	8	14873;269951;14859;14865;14871;56615;14864;14862	ENSMUSG00000001663;ENSMUSG00000004038;ENSMUSG00000008540;ENSMUSG00000025068;ENSMUSG00000025934;ENSMUSG00000027890;ENSMUSG00000030541;ENSMUSG00000058135	12
mmu03015	mRNA surveillance pathway	http://www.kegg.jp/kegg-bin/show_pathway?mmu03015+19826+56215+14852+18458	0.7246712647397564	1.256476210309315	0.2127659566923193	0.39728687278701774	15	./Project_1683994778_GSEA/mmu03015.png	4	19826;56215;14852;18458	ENSMUSG00000022185;ENSMUSG00000022283;ENSMUSG00000034681;ENSMUSG00000062203	12
